reserva_id,checkin,checkout,noites,ano,mes,canal,tipo_quarto,preco_noite,revenue_total,comissao_pct,comissao_valor,nacionalidade,num_hospedes,cancelada
1472,2023-07-04,2023-07-08,4,2023,7,Telefone,Superior,151.43,605.72,0.0,0.0,Brasileira,2,0
1473,2023-07-23,2023-07-26,3,2023,7,Booking.com,Suite,239.05,717.15,0.15,107.57,Alemã,2,1
1474,2023-07-23,2023-07-25,2,2023,7,Telefone,Standard,106.34,212.68,0.0,0.0,Britânica,3,0
1475,2023-07-07,2023-07-09,2,2023,7,Booking.com,Superior,163.74,327.48,0.15,49.12,Britânica,2,1
1476,2023-07-18,2023-07-19,1,2023,7,Booking.com,Superior,177.4,177.4,0.15,26.61,Americana,3,0
1477,2023-07-22,2023-07-25,3,2023,7,Airbnb,Superior,176.34,529.02,0.03,15.87,Britânica,3,0
1478,2023-07-02,2023-07-03,1,2023,7,Booking.com,Standard,112.02,112.02,0.15,16.8,Alemã,2,0
1479,2023-07-26,2023-07-27,1,2023,7,Telefone,Superior,150.54,150.54,0.0,0.0,Britânica,2,0
1480,2023-07-18,2023-07-21,3,2023,7,Booking.com,Standard,117.41,352.23,0.15,52.83,Alemã,3,0
1481,2023-07-22,2023-07-24,2,2023,7,Booking.com,Superior,171.68,343.36,0.15,51.5,Portuguesa,4,0
1482,2023-07-01,2023-07-04,3,2023,7,Telefone,Suite,233.89,701.67,0.0,0.0,Britânica,2,0
1483,2023-07-23,2023-07-26,3,2023,7,Direto,Standard,108.45,325.35,0.0,0.0,Americana,3,0
1484,2023-07-06,2023-07-08,2,2023,7,Airbnb,Superior,177.04,354.08,0.03,10.62,Espanhola,1,0
1485,2023-07-05,2023-07-08,3,2023,7,Expedia,Standard,113.11,339.33,0.18,61.08,Francesa,2,0
1486,2023-07-11,2023-07-12,1,2023,7,Booking.com,Superior,150.82,150.82,0.15,22.62,Portuguesa,3,0
1487,2023-07-03,2023-07-06,3,2023,7,Direto,Standard,121.4,364.2,0.0,0.0,Americana,2,1
1488,2023-07-13,2023-07-16,3,2023,7,Expedia,Superior,150.96,452.88,0.18,81.52,Espanhola,2,1
1489,2023-07-20,2023-07-26,6,2023,7,Airbnb,Standard,110.01,660.06,0.03,19.8,Italiana,4,0
1490,2023-07-21,2023-07-23,2,2023,7,Telefone,Standard,118.63,237.26,0.0,0.0,Alemã,4,0
1491,2023-07-18,2023-07-20,2,2023,7,Booking.com,Suite,264.63,529.26,0.15,79.39,Britânica,1,0
1492,2023-07-10,2023-07-12,2,2023,7,Direto,Superior,162.28,324.56,0.0,0.0,Alemã,2,0
1493,2023-07-21,2023-07-24,3,2023,7,Booking.com,Suite,256.28,768.84,0.15,115.33,Espanhola,2,0
1494,2023-08-24,2023-08-28,4,2023,8,Direto,Suite,237.16,948.64,0.0,0.0,Brasileira,2,1
1495,2023-08-03,2023-08-05,2,2023,8,Direto,Standard,118.03,236.06,0.0,0.0,Espanhola,1,0
1496,2023-08-13,2023-08-15,2,2023,8,Expedia,Superior,158.85,317.7,0.18,57.19,Italiana,2,0
1497,2023-08-20,2023-08-23,3,2023,8,Booking.com,Superior,169.17,507.51,0.15,76.13,Espanhola,3,0
1498,2023-08-26,2023-08-27,1,2023,8,Direto,Standard,129.19,129.19,0.0,0.0,Britânica,2,0
1499,2023-08-06,2023-08-07,1,2023,8,Telefone,Standard,126.67,126.67,0.0,0.0,Alemã,1,0
1500,2023-08-22,2023-08-23,1,2023,8,Direto,Superior,183.46,183.46,0.0,0.0,Americana,4,0
1501,2023-08-13,2023-08-16,3,2023,8,Direto,Standard,108.09,324.27,0.0,0.0,Espanhola,2,0
1502,2023-08-17,2023-08-20,3,2023,8,Telefone,Standard,116.92,350.76,0.0,0.0,Francesa,1,0
1503,2023-08-28,2023-09-01,4,2023,8,Direto,Standard,111.42,445.68,0.0,0.0,Portuguesa,3,1
1504,2023-08-03,2023-08-05,2,2023,8,Telefone,Standard,120.18,240.36,0.0,0.0,Britânica,1,0
1505,2023-08-04,2023-08-07,3,2023,8,Expedia,Standard,110.15,330.45,0.18,59.48,Britânica,2,1
1506,2023-08-19,2023-08-21,2,2023,8,Booking.com,Standard,121.77,243.54,0.15,36.53,Francesa,2,0
1507,2023-08-08,2023-08-10,2,2023,8,Booking.com,Standard,107.21,214.42,0.15,32.16,Brasileira,2,0
1508,2023-08-25,2023-08-27,2,2023,8,Airbnb,Standard,118.52,237.04,0.03,7.11,Britânica,2,0
1509,2023-08-18,2023-08-22,4,2023,8,Airbnb,Standard,113.78,455.12,0.03,13.65,Alemã,2,1
1510,2023-08-01,2023-08-04,3,2023,8,Booking.com,Standard,107.54,322.62,0.15,48.39,Brasileira,3,0
1511,2023-08-21,2023-08-24,3,2023,8,Booking.com,Standard,128.38,385.14,0.15,57.77,Francesa,2,0
1512,2023-08-17,2023-08-19,2,2023,8,Direto,Superior,160.98,321.96,0.0,0.0,Espanhola,2,0
1513,2023-08-06,2023-08-09,3,2023,8,Airbnb,Suite,267.45,802.35,0.03,24.07,Francesa,2,0
1514,2023-08-16,2023-08-19,3,2023,8,Telefone,Superior,183.72,551.16,0.0,0.0,Americana,1,0
1515,2023-08-17,2023-08-20,3,2023,8,Booking.com,Standard,112.67,338.01,0.15,50.7,Americana,2,1
1516,2023-08-17,2023-08-18,1,2023,8,Direto,Standard,122.53,122.53,0.0,0.0,Britânica,3,0
1517,2023-08-21,2023-08-23,2,2023,8,Expedia,Standard,122.66,245.32,0.18,44.16,Espanhola,2,0
1518,2023-08-16,2023-08-20,4,2023,8,Telefone,Superior,163.06,652.24,0.0,0.0,Italiana,3,0
1519,2023-08-09,2023-08-12,3,2023,8,Direto,Standard,112.57,337.71,0.0,0.0,Alemã,1,0
1520,2023-08-11,2023-08-13,2,2023,8,Airbnb,Suite,260.12,520.24,0.03,15.61,Espanhola,2,0
1521,2023-08-02,2023-08-03,1,2023,8,Booking.com,Standard,126.93,126.93,0.15,19.04,Francesa,2,0
1522,2023-08-09,2023-08-10,1,2023,8,Airbnb,Standard,120.72,120.72,0.03,3.62,Francesa,2,0
1523,2023-08-27,2023-08-30,3,2023,8,Telefone,Superior,180.72,542.16,0.0,0.0,Britânica,4,0
1524,2023-08-14,2023-08-16,2,2023,8,Airbnb,Standard,118.56,237.12,0.03,7.11,Francesa,3,0
1525,2023-08-11,2023-08-14,3,2023,8,Booking.com,Superior,160.09,480.27,0.15,72.04,Italiana,2,0
1526,2023-08-17,2023-08-20,3,2023,8,Booking.com,Standard,107.49,322.47,0.15,48.37,Brasileira,3,0
1527,2023-08-18,2023-08-23,5,2023,8,Booking.com,Suite,257.03,1285.15,0.15,192.77,Espanhola,1,0
1528,2023-08-22,2023-08-27,5,2023,8,Telefone,Superior,151.24,756.2,0.0,0.0,Brasileira,2,0
1529,2023-08-26,2023-08-30,4,2023,8,Booking.com,Superior,158.91,635.64,0.15,95.35,Brasileira,2,0
1530,2023-08-09,2023-08-11,2,2023,8,Telefone,Suite,255.84,511.68,0.0,0.0,Italiana,3,1
1531,2023-08-01,2023-08-03,2,2023,8,Booking.com,Superior,169.47,338.94,0.15,50.84,Portuguesa,2,0
1532,2023-08-12,2023-08-14,2,2023,8,Booking.com,Superior,174.31,348.62,0.15,52.29,Espanhola,1,0
1533,2023-08-09,2023-08-11,2,2023,8,Booking.com,Suite,248.15,496.3,0.15,74.44,Brasileira,3,0
1534,2023-08-09,2023-08-12,3,2023,8,Direto,Standard,115.91,347.73,0.0,0.0,Britânica,2,0
1535,2023-08-08,2023-08-09,1,2023,8,Expedia,Standard,127.66,127.66,0.18,22.98,Italiana,3,1
1536,2023-08-20,2023-08-24,4,2023,8,Booking.com,Superior,177.61,710.44,0.15,106.57,Portuguesa,1,1
1537,2023-08-14,2023-08-19,5,2023,8,Booking.com,Standard,110.56,552.8,0.15,82.92,Espanhola,1,0
1538,2023-08-20,2023-08-27,7,2023,8,Booking.com,Standard,116.25,813.75,0.15,122.06,Britânica,3,0
1539,2023-08-07,2023-08-09,2,2023,8,Telefone,Suite,259.07,518.14,0.0,0.0,Britânica,1,0
1540,2023-08-12,2023-08-15,3,2023,8,Expedia,Superior,171.87,515.61,0.18,92.81,Alemã,2,1
1541,2023-08-13,2023-08-16,3,2023,8,Booking.com,Standard,116.61,349.83,0.15,52.47,Alemã,2,0
1542,2023-08-19,2023-08-23,4,2023,8,Booking.com,Standard,113.87,455.48,0.15,68.32,Americana,2,0
1543,2023-08-01,2023-08-03,2,2023,8,Booking.com,Suite,249.72,499.44,0.15,74.92,Britânica,1,0
1544,2023-08-17,2023-08-18,1,2023,8,Expedia,Superior,162.62,162.62,0.18,29.27,Britânica,3,0
1545,2023-08-25,2023-08-28,3,2023,8,Airbnb,Superior,183.66,550.98,0.03,16.53,Alemã,3,1
1546,2023-08-04,2023-08-05,1,2023,8,Expedia,Standard,121.07,121.07,0.18,21.79,Britânica,1,0
1547,2023-08-12,2023-08-14,2,2023,8,Telefone,Superior,158.93,317.86,0.0,0.0,Portuguesa,3,0
1548,2023-08-18,2023-08-20,2,2023,8,Booking.com,Standard,124.92,249.84,0.15,37.48,Francesa,2,0
1549,2023-08-07,2023-08-10,3,2023,8,Direto,Standard,129.64,388.92,0.0,0.0,Italiana,3,0
1550,2023-08-27,2023-08-31,4,2023,8,Booking.com,Standard,112.56,450.24,0.15,67.54,Americana,1,0
1551,2023-08-25,2023-08-28,3,2023,8,Telefone,Superior,173.49,520.47,0.0,0.0,Portuguesa,3,0
1552,2023-08-09,2023-08-12,3,2023,8,Booking.com,Suite,271.2,813.6,0.15,122.04,Italiana,1,0
1553,2023-08-17,2023-08-18,1,2023,8,Expedia,Standard,124.95,124.95,0.18,22.49,Brasileira,2,0
1554,2023-08-04,2023-08-05,1,2023,8,Expedia,Standard,123.43,123.43,0.18,22.22,Italiana,2,0
1555,2023-08-28,2023-08-30,2,2023,8,Airbnb,Standard,109.5,219.0,0.03,6.57,Britânica,1,0
1556,2023-08-14,2023-08-15,1,2023,8,Booking.com,Suite,244.09,244.09,0.15,36.61,Alemã,2,0
1557,2023-08-19,2023-08-22,3,2023,8,Booking.com,Standard,117.83,353.49,0.15,53.02,Alemã,3,0
1558,2023-08-26,2023-08-27,1,2023,8,Direto,Superior,179.97,179.97,0.0,0.0,Francesa,2,0
1559,2023-08-18,2023-08-21,3,2023,8,Expedia,Standard,128.36,385.08,0.18,69.31,Americana,3,0
1560,2023-08-02,2023-08-05,3,2023,8,Airbnb,Superior,164.59,493.77,0.03,14.81,Alemã,3,0
1561,2023-08-18,2023-08-20,2,2023,8,Airbnb,Standard,115.06,230.12,0.03,6.9,Britânica,2,0
1562,2023-08-21,2023-08-24,3,2023,8,Booking.com,Superior,171.55,514.65,0.15,77.2,Francesa,4,0
1563,2023-08-03,2023-08-05,2,2023,8,Booking.com,Superior,177.23,354.46,0.15,53.17,Brasileira,2,0
1564,2023-08-14,2023-08-19,5,2023,8,Telefone,Suite,259.09,1295.45,0.0,0.0,Brasileira,3,0
1565,2023-08-09,2023-08-11,2,2023,8,Booking.com,Standard,114.64,229.28,0.15,34.39,Brasileira,2,0
1566,2023-08-14,2023-08-20,6,2023,8,Direto,Standard,121.07,726.42,0.0,0.0,Francesa,1,0
1567,2023-08-03,2023-08-06,3,2023,8,Direto,Superior,182.8,548.4,0.0,0.0,Alemã,1,0
1568,2023-08-13,2023-08-14,1,2023,8,Booking.com,Suite,254.44,254.44,0.15,38.17,Espanhola,1,0
1569,2023-08-24,2023-08-26,2,2023,8,Booking.com,Suite,246.45,492.9,0.15,73.93,Britânica,2,0
1570,2023-08-11,2023-08-13,2,2023,8,Expedia,Standard,107.94,215.88,0.18,38.86,Italiana,2,0
1571,2023-08-18,2023-08-24,6,2023,8,Telefone,Superior,155.74,934.44,0.0,0.0,Francesa,2,0
1572,2023-08-18,2023-08-21,3,2023,8,Direto,Suite,248.72,746.16,0.0,0.0,Britânica,4,0
1573,2023-08-05,2023-08-07,2,2023,8,Booking.com,Standard,114.43,228.86,0.15,34.33,Britânica,1,0
1574,2023-08-23,2023-08-26,3,2023,8,Direto,Standard,113.92,341.76,0.0,0.0,Italiana,4,0
1575,2023-08-01,2023-08-03,2,2023,8,Booking.com,Standard,114.07,228.14,0.15,34.22,Americana,1,1
1576,2023-08-27,2023-08-30,3,2023,8,Expedia,Standard,124.12,372.36,0.18,67.02,Brasileira,2,0
1577,2023-08-23,2023-08-26,3,2023,8,Airbnb,Superior,178.08,534.24,0.03,16.03,Britânica,2,0
1578,2023-08-10,2023-08-11,1,2023,8,Direto,Standard,127.41,127.41,0.0,0.0,Espanhola,2,0
1579,2023-08-02,2023-08-03,1,2023,8,Booking.com,Superior,157.51,157.51,0.15,23.63,Portuguesa,1,0
1580,2023-08-05,2023-08-07,2,2023,8,Booking.com,Superior,175.63,351.26,0.15,52.69,Portuguesa,2,0
1581,2023-08-26,2023-08-28,2,2023,8,Booking.com,Suite,277.1,554.2,0.15,83.13,Portuguesa,2,0
1582,2023-08-16,2023-08-17,1,2023,8,Telefone,Standard,125.56,125.56,0.0,0.0,Francesa,1,0
1583,2023-08-08,2023-08-12,4,2023,8,Direto,Suite,232.95,931.8,0.0,0.0,Brasileira,3,0
1584,2023-08-17,2023-08-21,4,2023,8,Direto,Standard,118.07,472.28,0.0,0.0,Alemã,2,0
1585,2023-08-18,2023-08-19,1,2023,8,Booking.com,Standard,122.07,122.07,0.15,18.31,Espanhola,2,0
1586,2023-08-04,2023-08-06,2,2023,8,Booking.com,Suite,270.33,540.66,0.15,81.1,Alemã,2,0
1587,2023-08-01,2023-08-05,4,2023,8,Booking.com,Standard,109.95,439.8,0.15,65.97,Portuguesa,2,0
1588,2023-08-16,2023-08-18,2,2023,8,Direto,Standard,125.44,250.88,0.0,0.0,Espanhola,2,0
1589,2023-08-05,2023-08-07,2,2023,8,Telefone,Superior,153.22,306.44,0.0,0.0,Espanhola,1,0
1590,2023-08-15,2023-08-19,4,2023,8,Telefone,Superior,176.63,706.52,0.0,0.0,Alemã,1,0
1591,2023-08-18,2023-08-21,3,2023,8,Direto,Standard,108.04,324.12,0.0,0.0,Britânica,2,0
1592,2023-08-28,2023-08-30,2,2023,8,Airbnb,Superior,162.08,324.16,0.03,9.72,Francesa,1,0
1593,2023-09-13,2023-09-16,3,2023,9,Booking.com,Standard,91.81,275.43,0.15,41.31,Francesa,3,0
1594,2023-09-18,2023-09-19,1,2023,9,Booking.com,Superior,138.84,138.84,0.15,20.83,Brasileira,1,0
1595,2023-09-11,2023-09-13,2,2023,9,Direto,Standard,97.58,195.16,0.0,0.0,Espanhola,1,0
1596,2023-09-04,2023-09-05,1,2023,9,Booking.com,Suite,202.12,202.12,0.15,30.32,Italiana,1,0
1597,2023-09-19,2023-09-22,3,2023,9,Airbnb,Standard,101.79,305.37,0.03,9.16,Britânica,1,0
1598,2023-09-27,2023-09-30,3,2023,9,Direto,Standard,110.59,331.77,0.0,0.0,Espanhola,2,0
1599,2023-09-26,2023-09-30,4,2023,9,Booking.com,Superior,155.24,620.96,0.15,93.14,Portuguesa,3,0
1600,2023-09-17,2023-09-23,6,2023,9,Booking.com,Standard,98.0,588.0,0.15,88.2,Espanhola,1,0
1601,2023-09-06,2023-09-09,3,2023,9,Expedia,Standard,105.2,315.6,0.18,56.81,Brasileira,3,0
1602,2023-09-04,2023-09-06,2,2023,9,Airbnb,Superior,149.83,299.66,0.03,8.99,Francesa,3,0
1603,2023-09-12,2023-09-15,3,2023,9,Expedia,Superior,144.98,434.94,0.18,78.29,Americana,2,1
1604,2023-09-11,2023-09-15,4,2023,9,Direto,Standard,104.72,418.88,0.0,0.0,Alemã,2,0
1605,2023-09-15,2023-09-21,6,2023,9,Direto,Suite,205.38,1232.28,0.0,0.0,Brasileira,1,0
1606,2023-09-01,2023-09-06,5,2023,9,Booking.com,Standard,94.56,472.8,0.15,70.92,Britânica,4,0
1607,2023-09-18,2023-09-22,4,2023,9,Booking.com,Superior,156.77,627.08,0.15,94.06,Francesa,1,0
1608,2023-09-09,2023-09-11,2,2023,9,Booking.com,Standard,109.95,219.9,0.15,32.98,Britânica,1,0
1609,2023-09-06,2023-09-10,4,2023,9,Telefone,Superior,150.44,601.76,0.0,0.0,Italiana,3,0
1610,2023-09-24,2023-09-26,2,2023,9,Airbnb,Suite,220.11,440.22,0.03,13.21,Brasileira,1,0
1611,2023-09-28,2023-09-30,2,2023,9,Direto,Standard,108.47,216.94,0.0,0.0,Espanhola,3,0
1612,2023-09-13,2023-09-17,4,2023,9,Airbnb,Superior,129.93,519.72,0.03,15.59,Portuguesa,2,0
1613,2023-09-02,2023-09-04,2,2023,9,Expedia,Standard,102.05,204.1,0.18,36.74,Brasileira,4,0
1614,2023-09-05,2023-09-09,4,2023,9,Airbnb,Standard,100.61,402.44,0.03,12.07,Francesa,2,0
1615,2023-09-14,2023-09-16,2,2023,9,Direto,Superior,137.16,274.32,0.0,0.0,Francesa,3,0
1616,2023-09-24,2023-09-27,3,2023,9,Booking.com,Standard,103.46,310.38,0.15,46.56,Alemã,2,0
1617,2023-09-14,2023-09-15,1,2023,9,Expedia,Superior,146.19,146.19,0.18,26.31,Brasileira,2,0
1618,2023-09-12,2023-09-13,1,2023,9,Booking.com,Superior,151.77,151.77,0.15,22.77,Italiana,2,0
1619,2023-09-24,2023-09-25,1,2023,9,Telefone,Standard,105.78,105.78,0.0,0.0,Espanhola,1,0
1620,2023-09-01,2023-09-05,4,2023,9,Telefone,Suite,231.93,927.72,0.0,0.0,Americana,2,0
1621,2023-09-07,2023-09-10,3,2023,9,Expedia,Standard,96.06,288.18,0.18,51.87,Britânica,2,0
1622,2023-09-22,2023-09-24,2,2023,9,Telefone,Superior,148.85,297.7,0.0,0.0,Portuguesa,2,0
1623,2023-09-01,2023-09-03,2,2023,9,Booking.com,Superior,137.41,274.82,0.15,41.22,Espanhola,2,0
1624,2023-09-28,2023-09-29,1,2023,9,Direto,Superior,154.49,154.49,0.0,0.0,Brasileira,2,0
1625,2023-09-18,2023-09-22,4,2023,9,Telefone,Standard,98.24,392.96,0.0,0.0,Espanhola,1,0
1626,2023-09-17,2023-09-19,2,2023,9,Expedia,Suite,195.33,390.66,0.18,70.32,Britânica,2,0
1627,2023-09-08,2023-09-11,3,2023,9,Booking.com,Standard,98.98,296.94,0.15,44.54,Britânica,3,0
1628,2023-09-18,2023-09-19,1,2023,9,Direto,Suite,229.6,229.6,0.0,0.0,Britânica,2,0
1629,2023-09-22,2023-09-25,3,2023,9,Expedia,Standard,106.69,320.07,0.18,57.61,Alemã,2,0
1630,2023-09-05,2023-09-07,2,2023,9,Expedia,Standard,104.15,208.3,0.18,37.49,Alemã,2,0
1631,2023-09-17,2023-09-20,3,2023,9,Direto,Standard,94.62,283.86,0.0,0.0,Francesa,2,1
1632,2023-09-03,2023-09-04,1,2023,9,Direto,Superior,145.87,145.87,0.0,0.0,Espanhola,1,0
1633,2023-09-14,2023-09-20,6,2023,9,Booking.com,Standard,98.3,589.8,0.15,88.47,Britânica,2,1
1634,2023-09-04,2023-09-08,4,2023,9,Direto,Suite,206.23,824.92,0.0,0.0,Francesa,1,0
1635,2023-09-08,2023-09-10,2,2023,9,Airbnb,Standard,103.37,206.74,0.03,6.2,Alemã,2,0
1636,2023-09-23,2023-09-26,3,2023,9,Direto,Standard,102.05,306.15,0.0,0.0,Americana,1,0
1637,2023-09-01,2023-09-03,2,2023,9,Expedia,Standard,96.42,192.84,0.18,34.71,Britânica,4,0
1638,2023-09-15,2023-09-16,1,2023,9,Airbnb,Standard,95.97,95.97,0.03,2.88,Italiana,2,0
1639,2023-09-27,2023-09-30,3,2023,9,Direto,Standard,107.63,322.89,0.0,0.0,Brasileira,3,0
1640,2023-09-23,2023-09-26,3,2023,9,Telefone,Superior,145.04,435.12,0.0,0.0,Portuguesa,2,0
1641,2023-09-13,2023-09-16,3,2023,9,Direto,Standard,112.12,336.36,0.0,0.0,Portuguesa,2,0
1642,2023-09-10,2023-09-12,2,2023,9,Airbnb,Standard,97.74,195.48,0.03,5.86,Britânica,2,0
1643,2023-09-27,2023-09-28,1,2023,9,Airbnb,Standard,102.35,102.35,0.03,3.07,Italiana,1,0
1644,2023-09-13,2023-09-16,3,2023,9,Booking.com,Superior,155.36,466.08,0.15,69.91,Brasileira,2,0
1645,2023-09-03,2023-09-08,5,2023,9,Expedia,Suite,233.1,1165.5,0.18,209.79,Britânica,2,0
1646,2023-09-23,2023-09-24,1,2023,9,Direto,Standard,106.76,106.76,0.0,0.0,Italiana,2,0
1647,2023-09-06,2023-09-09,3,2023,9,Direto,Superior,157.69,473.07,0.0,0.0,Brasileira,2,0
1648,2023-09-06,2023-09-10,4,2023,9,Booking.com,Standard,109.57,438.28,0.15,65.74,Francesa,1,0
1649,2023-09-21,2023-09-23,2,2023,9,Expedia,Standard,107.48,214.96,0.18,38.69,Francesa,1,0
1650,2023-09-28,2023-09-30,2,2023,9,Booking.com,Superior,136.89,273.78,0.15,41.07,Italiana,2,0
1651,2023-09-14,2023-09-16,2,2023,9,Direto,Standard,103.81,207.62,0.0,0.0,Italiana,1,0
1652,2023-09-27,2023-09-30,3,2023,9,Booking.com,Superior,147.45,442.35,0.15,66.35,Alemã,1,0
1653,2023-09-27,2023-09-30,3,2023,9,Airbnb,Standard,109.22,327.66,0.03,9.83,Britânica,2,0
1654,2023-09-22,2023-09-24,2,2023,9,Booking.com,Suite,201.37,402.74,0.15,60.41,Francesa,4,0
1655,2023-09-13,2023-09-15,2,2023,9,Booking.com,Standard,107.48,214.96,0.15,32.24,Espanhola,3,0
1656,2023-09-11,2023-09-15,4,2023,9,Booking.com,Standard,94.29,377.16,0.15,56.57,Brasileira,2,0
1657,2023-09-03,2023-09-06,3,2023,9,Airbnb,Standard,106.69,320.07,0.03,9.6,Italiana,3,0
1658,2023-09-09,2023-09-13,4,2023,9,Direto,Superior,141.9,567.6,0.0,0.0,Americana,4,0
1659,2023-09-20,2023-09-24,4,2023,9,Expedia,Superior,143.93,575.72,0.18,103.63,Alemã,3,1
1660,2023-09-28,2023-09-29,1,2023,9,Booking.com,Standard,104.56,104.56,0.15,15.68,Alemã,3,1
1661,2023-09-01,2023-09-04,3,2023,9,Expedia,Standard,103.23,309.69,0.18,55.74,Alemã,2,0
1662,2023-09-04,2023-09-08,4,2023,9,Booking.com,Standard,103.02,412.08,0.15,61.81,Americana,2,0
1663,2023-09-11,2023-09-13,2,2023,9,Airbnb,Standard,95.38,190.76,0.03,5.72,Italiana,4,0
1664,2023-09-18,2023-09-23,5,2023,9,Airbnb,Standard,104.59,522.95,0.03,15.69,Americana,2,0
1665,2023-09-22,2023-09-25,3,2023,9,Telefone,Standard,102.43,307.29,0.0,0.0,Americana,2,0
1666,2023-09-03,2023-09-07,4,2023,9,Airbnb,Standard,110.49,441.96,0.03,13.26,Francesa,2,0
1667,2023-09-13,2023-09-16,3,2023,9,Telefone,Superior,153.86,461.58,0.0,0.0,Francesa,2,0
1668,2023-09-14,2023-09-15,1,2023,9,Direto,Superior,138.66,138.66,0.0,0.0,Espanhola,2,0
1669,2023-09-04,2023-09-06,2,2023,9,Expedia,Suite,203.74,407.48,0.18,73.35,Americana,3,0
1670,2023-09-17,2023-09-19,2,2023,9,Telefone,Standard,92.31,184.62,0.0,0.0,Francesa,1,1
1671,2023-09-28,2023-09-29,1,2023,9,Direto,Superior,151.94,151.94,0.0,0.0,Espanhola,3,1
1672,2023-09-23,2023-09-25,2,2023,9,Airbnb,Standard,106.58,213.16,0.03,6.39,Espanhola,1,1
1673,2023-09-02,2023-09-04,2,2023,9,Direto,Superior,132.11,264.22,0.0,0.0,Espanhola,2,0
1674,2023-09-11,2023-09-16,5,2023,9,Booking.com,Superior,138.59,692.95,0.15,103.94,Alemã,1,0
1675,2023-09-09,2023-09-10,1,2023,9,Booking.com,Standard,94.2,94.2,0.15,14.13,Espanhola,1,0
1676,2023-09-05,2023-09-07,2,2023,9,Expedia,Standard,98.95,197.9,0.18,35.62,Britânica,2,0
1677,2023-09-01,2023-09-02,1,2023,9,Booking.com,Suite,217.75,217.75,0.15,32.66,Italiana,4,0
1678,2023-09-19,2023-09-22,3,2023,9,Expedia,Standard,99.8,299.4,0.18,53.89,Italiana,2,0
1679,2023-09-25,2023-09-28,3,2023,9,Direto,Superior,148.92,446.76,0.0,0.0,Italiana,2,0
1680,2023-10-25,2023-10-28,3,2023,10,Direto,Standard,81.78,245.34,0.0,0.0,Italiana,2,1
1681,2023-10-06,2023-10-08,2,2023,10,Booking.com,Suite,171.29,342.58,0.15,51.39,Americana,3,1
1682,2023-10-15,2023-10-17,2,2023,10,Expedia,Standard,84.58,169.16,0.18,30.45,Francesa,2,0
1683,2023-10-04,2023-10-07,3,2023,10,Airbnb,Superior,117.74,353.22,0.03,10.6,Americana,2,0
1684,2023-10-08,2023-10-10,2,2023,10,Booking.com,Standard,86.54,173.08,0.15,25.96,Francesa,4,0
1685,2023-10-14,2023-10-18,4,2023,10,Booking.com,Suite,183.27,733.08,0.15,109.96,Americana,2,0
1686,2023-10-16,2023-10-19,3,2023,10,Airbnb,Standard,92.32,276.96,0.03,8.31,Espanhola,2,0
1687,2023-10-03,2023-10-09,6,2023,10,Expedia,Suite,168.34,1010.04,0.18,181.81,Espanhola,2,0
1688,2023-10-07,2023-10-08,1,2023,10,Direto,Standard,87.46,87.46,0.0,0.0,Francesa,3,1
1689,2023-10-18,2023-10-19,1,2023,10,Airbnb,Standard,78.99,78.99,0.03,2.37,Britânica,2,0
1690,2023-10-22,2023-10-25,3,2023,10,Booking.com,Superior,115.6,346.8,0.15,52.02,Britânica,4,1
1691,2023-10-20,2023-10-23,3,2023,10,Direto,Suite,197.65,592.95,0.0,0.0,Brasileira,3,0
1692,2023-10-18,2023-10-19,1,2023,10,Booking.com,Suite,196.84,196.84,0.15,29.53,Americana,1,0
1693,2023-10-23,2023-10-26,3,2023,10,Booking.com,Standard,86.53,259.59,0.15,38.94,Brasileira,2,0
1694,2023-10-27,2023-10-30,3,2023,10,Booking.com,Standard,78.86,236.58,0.15,35.49,Americana,3,0
1695,2023-10-01,2023-10-02,1,2023,10,Telefone,Superior,111.22,111.22,0.0,0.0,Francesa,3,0
1696,2023-10-14,2023-10-17,3,2023,10,Expedia,Suite,165.05,495.15,0.18,89.13,Italiana,3,0
1697,2023-10-27,2023-10-29,2,2023,10,Telefone,Superior,118.91,237.82,0.0,0.0,Italiana,2,0
1698,2023-10-23,2023-10-26,3,2023,10,Expedia,Standard,84.97,254.91,0.18,45.88,Britânica,2,0
1699,2023-10-04,2023-10-07,3,2023,10,Booking.com,Suite,182.45,547.35,0.15,82.1,Italiana,4,0
1700,2023-10-09,2023-10-13,4,2023,10,Direto,Superior,128.62,514.48,0.0,0.0,Italiana,2,0
1701,2023-10-22,2023-10-25,3,2023,10,Airbnb,Standard,87.22,261.66,0.03,7.85,Espanhola,2,0
1702,2023-10-01,2023-10-04,3,2023,10,Airbnb,Superior,129.69,389.07,0.03,11.67,Italiana,2,1
1703,2023-10-10,2023-10-16,6,2023,10,Airbnb,Standard,82.5,495.0,0.03,14.85,Britânica,1,0
1704,2023-10-21,2023-10-23,2,2023,10,Airbnb,Standard,89.85,179.7,0.03,5.39,Italiana,2,0
1705,2023-10-16,2023-10-17,1,2023,10,Airbnb,Standard,89.04,89.04,0.03,2.67,Espanhola,1,0
1706,2023-10-09,2023-10-11,2,2023,10,Direto,Standard,86.97,173.94,0.0,0.0,Portuguesa,3,0
1707,2023-10-06,2023-10-08,2,2023,10,Telefone,Superior,123.82,247.64,0.0,0.0,Britânica,3,0
1708,2023-10-05,2023-10-12,7,2023,10,Booking.com,Superior,108.79,761.53,0.15,114.23,Francesa,3,0
